shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libPng.dylib",0x7fff908a9de0,0x7fff908c1760
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libGIF.dylib",0x7fff92ddd150,0x7fff92de0a16
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJP2.dylib",0x7fff8dbd74f0,0x7fff8dc83e63
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libRadiance.dylib",0x7fff9258c821,0x7fff9258ebc0
shared-library,"/usr/lib/libcups.2.dylib",0x7fff91c1fbc8,0x7fff91c5886d
shared-library,"/System/Library/Frameworks/Kerberos.framework/Versions/A/Kerberos",0x7fff997b9b35,0x7fff997cc210
shared-library,"/System/Library/Frameworks/GSS.framework/Versions/A/GSS",0x7fff938fc280,0x7fff93925049
shared-library,"/usr/lib/libresolv.9.dylib",0x7fff965db230,0x7fff965f42db
shared-library,"/usr/lib/libiconv.2.dylib",0x7fff912f2c98,0x7fff9130708d
shared-library,"/System/Library/PrivateFrameworks/Heimdal.framework/Versions/A/Heimdal",0x7fff9a980980,0x7fff9a9d5a98
shared-library,"/System/Library/PrivateFrameworks/TrustEvaluationAgent.framework/Versions/A/TrustEvaluationAgent",0x7fff9a8d691a,0x7fff9a8d77c2
shared-library,"/usr/lib/libheimdal-asn1.dylib",0x7fff902cf796,0x7fff902d3b48
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory",0x7fff94b57c50,0x7fff94b5f366
shared-library,"/System/Library/PrivateFrameworks/CommonAuth.framework/Versions/A/CommonAuth",0x7fff8eebf29c,0x7fff8eec711d
shared-library,"/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation",0x7fff9a6a5680,0x7fff9a6daeb5
shared-library,"/System/Library/Frameworks/CoreAudio.framework/Versions/A/CoreAudio",0x7fff901cd560,0x7fff902121f0
shared-library,"/System/Library/Frameworks/AudioToolbox.framework/Versions/A/AudioToolbox",0x7fff96e0d700,0x7fff96f2f6e1
shared-library,"/System/Library/PrivateFrameworks/CoreUI.framework/Versions/A/CoreUI",0x7fff962399a0,0x7fff962e925e
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/QuartzCore",0x7fff91d19990,0x7fff91e82d06
shared-library,"/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/DesktopServicesPriv",0x7fff8ef5e800,0x7fff8f03dd30
shared-library,"/System/Library/PrivateFrameworks/MultitouchSupport.framework/Versions/A/MultitouchSupport",0x7fff94b64bc0,0x7fff94b73f8f
shared-library,"/System/Library/PrivateFrameworks/GenerationalStorage.framework/Versions/A/GenerationalStorage",0x7fff9561c2e0,0x7fff9562f083
shared-library,"/System/Library/PrivateFrameworks/Bom.framework/Versions/A/Bom",0x7fff91fd9258,0x7fff9200df8f
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/OpenGL",0x7fff9100f6fc,0x7fff9101b0e6
shared-library,"/System/Library/Frameworks/CoreVideo.framework/Versions/A/CoreVideo",0x7fff995aaa7c,0x7fff995c4be8
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/CoreImage.framework/Versions/A/CoreImage",0x7fff909da730,0x7fff90b9c7bc
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/ScalableUserInterface.framework/Versions/A/ScalableUserInterface",0x7fff98d02d20,0x7fff98d41c0a
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLU.dylib",0x7fff9028f894,0x7fff902c940a
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGFXShared.dylib",0x7fff8d8d1730,0x7fff8d8d7825
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGL.dylib",0x7fff91bcf09d,0x7fff91bd9f2c
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLImage.dylib",0x7fff95635660,0x7fff956714f0
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCVMSPluginSupport.dylib",0x7fff995a856f,0x7fff995a9cc6
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCoreVMClient.dylib",0x7fff98a5f6e8,0x7fff98a61efb
shared-library,"/System/Library/PrivateFrameworks/FaceCore.framework/Versions/A/FaceCore",0x7fff985b3e90,0x7fff9860fae4
shared-library,"/System/Library/PrivateFrameworks/CrashReporterSupport.framework/Versions/A/CrashReporterSupport",0x7fff92d481a8,0x7fff92d4f9fe
shared-library,"/System/Library/Frameworks/OpenCL.framework/Versions/A/OpenCL",0x7fff90ebb454,0x7fff90ef854d
shared-library,"/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression",0x7fff90eac0a0,0x7fff90eb4b53
shared-library,"/System/Library/PrivateFrameworks/Ubiquity.framework/Versions/A/Ubiquity",0x7fff8ec97f70,0x7fff8ecaa6c8
shared-library,"/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing",0x7fff94b18050,0x7fff94b22878
shared-library,"/System/Library/PrivateFrameworks/IconServices.framework/Versions/A/IconServices",0x7fff94b25c00,0x7fff94b4a756
shared-library,"/System/Library/PrivateFrameworks/ChunkingLibrary.framework/Versions/A/ChunkingLibrary",0x7fff92dae680,0x7fff92dc9e13
profiler,"begin",1
code-creation,Stub,0x1bd324606000,204,"CompareICStub"
code-creation,Stub,0x1bd3246060e0,794,"CEntryStub"
code-creation,Stub,0x1bd324606400,168,"StoreBufferOverflowStub"
code-creation,Stub,0x1bd3246064c0,772,"RecordWriteStub"
code-creation,Stub,0x1bd3246067e0,173,"CompareICStub"
code-creation,Stub,0x1bd3246068a0,232,"FastCloneShallowArrayStub"
code-creation,Stub,0x1bd3246069a0,214,"CompareICStub"
code-creation,Stub,0x1bd324606a80,1750,"RecordWriteStub"
code-creation,Stub,0x1bd324607160,138,"ToBooleanStub"
